@relation Giannis_Antetokounmpo
@attribute box_fg3a Continuous
@attribute box_fg3m Continuous
@attribute box_fga Continuous
@attribute box_fgm Continuous
@attribute box_fta Continuous
@attribute box_ftm Continuous
@attribute box_minutes Continuous
@attribute 'opponent_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute 'team_id' {'1610612737','1610612738','1610612739','1610612740','1610612741','1610612742','1610612743','1610612744','1610612745','1610612746','1610612747','1610612748','1610612749','1610612750','1610612751','1610612752','1610612753','1610612754','1610612755','1610612756','1610612757','1610612758','1610612759','1610612760','1610612761','1610612762','1610612763','1610612764','1610612765','1610612766'}
@attribute box_oreb Continuous
@attribute box_ast Continuous
@attribute box_stl Continuous
@attribute box_blk Continuous
@attribute box_to Continuous
@attribute box_pf Continuous
@attribute box_pts Continuous
@data
0,0,0,0,2,1,283,1610612752,1610612749,0,0,0,0,1,2,1
1,0,5,2,2,1,747,1610612738,1610612749,0,0,0,0,0,3,5
0,0,2,1,2,0,1017,1610612761,1610612749,0,0,1,0,0,1,2
5,3,8,4,0,0,1295,1610612748,1610612749,2,0,0,0,3,1,11
1,0,2,1,4,4,1167,1610612753,1610612749,1,1,2,0,1,0,6
1,1,2,2,0,0,706,1610612754,1610612749,1,0,0,1,1,4,5
1,0,3,1,0,0,910,1610612760,1610612749,1,1,0,2,2,1,2
0,0,7,3,0,0,720,1610612766,1610612749,1,0,2,0,1,2,6
0,0,6,2,2,2,720,1610612765,1610612749,1,0,0,0,0,2,6
1,0,3,2,1,0,805,1610612766,1610612749,0,1,1,1,0,3,4
3,2,6,4,2,0,1665,1610612738,1610612749,1,4,0,1,2,0,10
0,0,4,2,0,0,926,1610612738,1610612749,1,1,0,1,2,1,4
2,0,5,3,1,0,1659,1610612765,1610612749,0,4,1,3,0,3,6
2,0,6,3,1,0,1175,1610612764,1610612749,2,1,0,1,1,2,6
2,0,3,1,2,1,848,1610612751,1610612749,0,1,1,1,1,1,3
0,0,1,0,2,1,599,1610612741,1610612749,0,0,0,0,2,0,1
1,0,8,5,8,5,1992,1610612759,1610612749,3,1,2,1,1,3,15
0,0,4,2,4,4,1431,1610612741,1610612749,4,1,0,0,0,2,8
1,0,9,3,8,7,2086,1610612742,1610612749,2,4,0,1,0,2,13
0,0,3,2,7,6,2506,1610612752,1610612749,1,2,2,1,3,6,10
2,1,4,2,2,1,1379,1610612739,1610612749,0,1,0,0,1,4,6
0,0,7,3,6,6,2084,1610612755,1610612749,2,3,0,2,2,0,12
4,2,8,4,2,2,2142,1610612766,1610612749,2,2,0,0,0,1,12
5,1,12,5,6,5,2025,1610612751,1610612749,2,1,0,3,1,3,16
1,0,6,3,0,0,1870,1610612750,1610612749,4,4,4,2,4,1,6
0,0,7,3,2,2,2250,1610612747,1610612749,4,1,0,0,1,3,8
2,1,6,3,4,3,2019,1610612762,1610612749,1,5,0,1,2,4,10
0,0,2,0,0,0,814,1610612756,1610612749,0,0,0,0,4,3,0
0,0,3,1,0,0,1468,1610612744,1610612749,0,5,2,0,1,3,2
1,0,5,0,0,0,702,1610612741,1610612749,0,1,0,0,3,3,0
3,0,12,5,4,3,2289,1610612760,1610612749,4,5,2,2,4,2,13
1,0,10,5,4,1,1979,1610612761,1610612749,3,4,2,1,4,5,11
2,0,4,2,2,2,1338,1610612763,1610612749,0,1,0,0,2,4,6
4,2,10,4,0,0,1276,1610612745,1610612749,0,3,1,1,3,4,10
6,3,10,4,0,0,1805,1610612759,1610612749,1,1,0,0,2,2,11
2,0,3,1,2,2,1542,1610612765,1610612749,0,3,1,1,2,1,4
3,2,5,3,2,2,1583,1610612739,1610612749,1,2,1,2,3,2,10
2,0,6,2,2,1,1521,1610612737,1610612749,0,2,1,1,4,5,5
1,0,7,3,4,2,2226,1610612746,1610612749,1,3,0,1,1,4,8
0,0,7,2,2,2,1508,1610612756,1610612749,0,4,1,0,0,4,6
4,2,7,4,9,5,1729,1610612753,1610612749,1,3,1,0,2,1,15
2,1,3,1,0,0,1225,1610612763,1610612749,0,1,1,0,2,1,3
0,0,9,5,8,5,1707,1610612752,1610612749,1,2,1,0,1,3,15
1,0,4,1,6,3,1988,1610612743,1610612749,0,1,1,1,4,4,5
1,0,8,0,2,1,1496,1610612745,1610612749,1,0,1,1,1,2,1
2,1,5,1,2,1,1573,1610612738,1610612749,0,0,0,0,1,1,4
0,0,3,1,2,1,1203,1610612740,1610612749,0,1,1,1,2,1,3
1,1,3,2,6,3,1607,1610612753,1610612749,2,4,2,1,0,2,8
3,1,7,3,5,4,1940,1610612743,1610612749,3,4,2,3,0,1,11
2,0,6,2,4,4,1457,1610612754,1610612749,2,1,1,0,1,3,8
2,1,8,5,2,2,1744,1610612755,1610612749,4,4,0,4,5,4,13
1,1,4,2,0,0,1279,1610612754,1610612749,0,3,1,0,2,1,5
